Row #,Species,Count,Location,S/P,Date,LocID,SubID
1344,Eurasian Spoonbill - Platalea leucorodia,5,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1345,Peregrine Falcon - Falco peregrinus,1,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1346,Sedge Warbler - Acrocephalus schoenobaenus,10,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1347,Eurasian Reed Warbler - Acrocephalus scirpaceus,3,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1348,Willow Warbler - Phylloscopus trochilus,5,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1349,Northern Wheatear - Oenanthe oenanthe,2,Sylt--Rantumbecken,DE-SH,15 May 2015,L4351035,S28058214
1350,European Honey-buzzard - Pernis apivorus,1,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1351,Long-eared Owl - Asio otus,7,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1352,Gray-headed Woodpecker - Picus canus,2,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1353,Icterine Warbler - Hippolais icterina,1,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1354,Savi's Warbler - Locustella luscinioides,2,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1355,Garden Warbler - Sylvia borin,2,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1356,Whinchat - Saxicola rubetra,8,Ammersee--Ammer Zufluss,DE-BY,09 May 2015,L4342969,S28075480
1357,Eurasian Treecreeper - Certhia familiaris,1,Bernried,DE-BY,02 May 2015,L4384400,S28228546
1358,Common House-Martin - Delichon urbicum,,Schwarzachwiesen,DE-BY,26 Apr 2015,L4384370,S28228418
1359,Ruddy Shelduck - Tadorna ferruginea,2,Murnauer Moos,DE-BY,25 Apr 2015,L1590602,S28228718
1360,Common Cuckoo - Cuculus canorus,,Murnauer Moos,DE-BY,25 Apr 2015,L1590602,S28228718
1361,Eurasian Wryneck - Jynx torquilla,1,Murnauer Moos,DE-BY,25 Apr 2015,L1590602,S28228718
1362,Common Sandpiper - Actitis hypoleucos,,Petite Camargue--Étang de Scamandre,FR-K,07 Apr 2015,L931716,S27885358
1363,Greater Whitethroat - Sylvia communis,,Camargue--Étang du Fangassier,FR-U,06 Apr 2015,L3201009,S27885353
1364,Common Tern - Sterna hirundo,,Petite Camargue--Étang de Scamandre,FR-K,06 Apr 2015,L931716,S27885350
1365,Purple Heron - Ardea purpurea,,Petite Camargue--Étang de Scamandre,FR-K,06 Apr 2015,L931716,S27885350
1366,Glossy Ibis - Plegadis falcinellus,,Petite Camargue--Étang de Scamandre,FR-K,06 Apr 2015,L931716,S27885350
1367,Ring Ouzel - Turdus torquatus,,Aérodrome de Salon-Eyguières,FR-U,05 Apr 2015,L4312844,S27885344
1368,Common Redstart - Phoenicurus phoenicurus,,Aérodrome de Salon-Eyguières,FR-U,05 Apr 2015,L4312844,S27885344
1369,Bonelli's Eagle - Aquila fasciata,,Cavaillon (ville),FR-U,05 Apr 2015,L967387,S27885338
1370,Common Ringed Plover - Charadrius hiaticula,,Camargue--Grau d'Orgon,FR-U,04 Apr 2015,L3171150,S27885335
1371,Western Yellow Wagtail - Motacilla flava,,Camargue--Grau d'Orgon,FR-U,04 Apr 2015,L3171150,S27885335
1372,Eurasian Hoopoe - Upupa epops,,Camargue--Parc ornithologique du Pont de Gau,FR-U,04 Apr 2015,L1067998,S27885074
1373,Cetti's Warbler - Cettia cetti,,Camargue--Parc ornithologique du Pont de Gau,FR-U,04 Apr 2015,L1067998,S27885074
1374,Black Redstart - Phoenicurus ochruros,,Alpilles--La Caume,FR-U,03 Apr 2015,L2093582,S27885063
1375,European Stonechat - Saxicola rubicola,,Aérodrome de Salon-Eyguières,FR-U,03 Apr 2015,L4312844,S27885065
1376,Eurasian Crag-Martin - Ptyonoprogne rupestris,,Les Baux-de-Provence (ville),FR-U,03 Apr 2015,L934008,S27885060
1377,Wallcreeper - Tichodroma muraria,,Les Baux-de-Provence (ville),FR-U,03 Apr 2015,L934008,S27885060
1378,Blue Rock-Thrush - Monticola solitarius,,Les Baux-de-Provence (ville),FR-U,03 Apr 2015,L934008,S27885060
1379,Black Stork - Ciconia nigra,,RNN des Coussouls de Crau (RNN152)--La Grosse du Levant,FR-U,03 Apr 2015,L3200892,S27885058
1380,Eurasian Sparrowhawk - Accipiter nisus,,RNN des Coussouls de Crau (RNN152)--La Grosse du Levant,FR-U,03 Apr 2015,L3200892,S27885058
1381,Corn Bunting - Emberiza calandra,,RNN des Coussouls de Crau (RNN152)--La Grosse du Levant,FR-U,03 Apr 2015,L3200892,S27885058
1382,Pied Avocet - Recurvirostra avosetta,,Camargue--Domaine de la Palissade,FR-U,02 Apr 2015,L2285547,S27885050
1383,Slender-billed Gull - Chroicocephalus genei,,Camargue--Domaine de la Palissade,FR-U,02 Apr 2015,L2285547,S27885050
1384,Mediterranean Gull - Ichthyaetus melanocephalus,,Camargue--Domaine de la Palissade,FR-U,02 Apr 2015,L2285547,S27885050
1385,Yellow-legged Gull - Larus michahellis,,Camargue--Domaine de la Palissade,FR-U,02 Apr 2015,L2285547,S27885050
1386,Sardinian Warbler - Sylvia melanocephala,,Camargue--Marais de Grenouillet,FR-U,02 Apr 2015,L2089346,S27885047
1387,Black-winged Stilt - Himantopus himantopus,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1388,Common Snipe - Gallinago gallinago,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1389,Spotted Redshank - Tringa erythropus,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1390,Black-crowned Night-Heron - Nycticorax nycticorax,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1391,Common Chiffchaff - Phylloscopus collybita,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1392,Eurasian Blackcap - Sylvia atricapilla,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1393,Common Firecrest - Regulus ignicapilla,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1394,Common Nightingale - Luscinia megarhynchos,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1395,European Greenfinch - Chloris chloris,,Camargue--Mas de la Capelière,FR-U,02 Apr 2015,L2075971,S27885036
1396,Green-winged Teal - Anas crecca,,Camargue--Étang de Vaccarès,FR-U,02 Apr 2015,L964443,S27885026
1397,Greater Flamingo - Phoenicopterus roseus,,Camargue--Étang de Vaccarès,FR-U,02 Apr 2015,L964443,S27885026
1398,Eared Grebe - Podiceps nigricollis,,Camargue--Étang de Vaccarès,FR-U,02 Apr 2015,L964443,S27885026
1399,European Golden-Plover - Pluvialis apricaria,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1400,Kentish Plover - Charadrius alexandrinus,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1401,Eurasian Curlew - Numenius arquata,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1402,Dunlin - Calidris alpina,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1403,Eurasian Marsh-Harrier - Circus aeruginosus,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1404,Yellowhammer - Emberiza citrinella,,Camargue--Étang du Fangassier,FR-U,02 Apr 2015,L3201009,S27885054
1405,Little Bustard - Tetrax tetrax,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1406,Alpine Swift - Apus melba,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1407,Eurasian Thick-knee - Burhinus oedicnemus,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1408,Rook - Corvus frugilegus,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1409,Eurasian Skylark - Alauda arvensis,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1410,White Wagtail - Motacilla alba,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1411,Eurasian Linnet - Linaria cannabina,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1412,European Goldfinch - Carduelis carduelis,,Aérodrome de Salon-Eyguières,FR-U,01 Apr 2015,L4312844,S27832307
1413,Red-legged Partridge - Alectoris rufa,,Chemin du Mas de Chauvet,FR-U,01 Apr 2015,L933934,S27832379
1414,White Stork - Ciconia ciconia,,Chemin du Mas de Chauvet,FR-U,01 Apr 2015,L933934,S27832379
1415,Northern Goshawk - Accipiter gentilis,,Chemin du Mas de Chauvet,FR-U,01 Apr 2015,L933934,S27832379
1416,European Serin - Serinus serinus,,Chemin du Mas de Chauvet,FR-U,01 Apr 2015,L933934,S27832379
1417,Cattle Egret - Bubulcus ibis,,Etang d'Entressen,FR-U,01 Apr 2015,L2070239,S27832241
1418,Eurasian Jackdaw - Corvus monedula,,Etang d'Entressen,FR-U,01 Apr 2015,L2070239,S27832241
1419,House Sparrow - Passer domesticus,,Etang d'Entressen,FR-U,01 Apr 2015,L2070239,S27832241
1420,Egyptian Goose - Alopochen aegyptiaca,2,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1421,Common Shelduck - Tadorna tadorna,3,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1422,Garganey - Spatula querquedula,2,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1423,Water Rail - Rallus aquaticus,1,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1424,Little Crake - Zapornia parva,1,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1425,Black-headed Gull - Chroicocephalus ridibundus,,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1426,Common Kingfisher - Alcedo atthis,1,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1427,Willow Tit - Poecile montanus,,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1428,Bearded Reedling - Panurus biarmicus,2,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1429,Short-toed Treecreeper - Certhia brachydactyla,1,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1430,Reed Bunting - Emberiza schoeniclus,,Ammersee--Ammer Zufluss,DE-BY,28 Mar 2015,L4342969,S28092923
1431,Wood Duck - Aix sponsa,8,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1432,Mandarin Duck - Aix galericulata,30,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1433,Common Wood-Pigeon - Columba palumbus,,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1434,Eurasian Green Woodpecker - Picus viridis,1,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1435,Eurasian Jay - Garrulus glandarius,1,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1436,Eurasian Magpie - Pica pica,,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1437,Hooded Crow - Corvus cornix,,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1438,Song Thrush - Turdus philomelos,,Dresden--Großer Garten,DE-SN,27 Feb 2015,L3115396,S28059875
1439,Canada Goose - Branta canadensis,40,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1440,Mute Swan - Cygnus olor,1,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1441,Gadwall - Mareca strepera,8,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1442,Brambling - Fringilla montifringilla,3,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1443,Hawfinch - Coccothraustes coccothraustes,1,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1444,Eurasian Bullfinch - Pyrrhula pyrrhula,4,Starnberger See--Südteil,DE-BY,01 Jan 2015,L4314686,S28093392
1445,Whooper Swan - Cygnus cygnus,2,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1446,Northern Pintail - Anas acuta,2,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1447,Great Spotted Woodpecker - Dendrocopos major,4,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1448,Eurasian Kestrel - Falco tinnunculus,1,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1449,Eurasian Blue Tit - Cyanistes caeruleus,,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1450,Great Tit - Parus major,,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1451,Mistle Thrush - Turdus viscivorus,4,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1452,Common Chaffinch - Fringilla coelebs,,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1453,Eurasian Siskin - Spinus spinus,10,Ammersee--Ammer Zufluss,DE-BY,27 Dec 2014,L4342969,S28228628
1454,Red-crested Pochard - Netta rufina,4,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1455,Common Pochard - Aythya ferina,200,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1456,Tufted Duck - Aythya fuligula,200,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1457,Common Goldeneye - Bucephala clangula,45,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1458,Common Merganser - Mergus merganser,4,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1459,Great Crested Grebe - Podiceps cristatus,8,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1460,Red-throated Loon - Gavia stellata,1,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1461,Arctic Loon - Gavia arctica,18,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1462,Common Loon - Gavia immer,1,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1463,Marsh Tit - Poecile palustris,1,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1464,Long-tailed Tit - Aegithalos caudatus,6,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1465,Eurasian Nuthatch - Sitta europaea,2,Starnberger See--Südteil,DE-BY,24 Dec 2014,L4314686,S28075791
1466,Willow Ptarmigan - Lagopus lagopus,,Glenmore Forest Park,GB-SCT,17 Sep 2014,L1795902,S27912431
1467,Crested Tit - Lophophanes cristatus,,Glenmore Forest Park,GB-SCT,17 Sep 2014,L1795902,S27912431
1468,Goldcrest - Regulus regulus,,Glenmore Forest Park,GB-SCT,17 Sep 2014,L1795902,S27912431
1469,Graylag Goose - Anser anser,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1470,Mallard - Anas platyrhynchos,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1471,Ring-necked Pheasant - Phasianus colchicus,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1472,Little Grebe - Tachybaptus ruficollis,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1473,Eurasian Moorhen - Gallinula chloropus,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1474,Eurasian Coot - Fulica atra,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1475,Eurasian Oystercatcher - Haematopus ostralegus,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1476,Northern Lapwing - Vanellus vanellus,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1477,Great Cormorant - Phalacrocorax carbo,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1478,Gray Heron - Ardea cinerea,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1479,Red Kite - Milvus milvus,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1480,Common Buzzard - Buteo buteo,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1481,Carrion Crow - Corvus corone,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1482,Barn Swallow - Hirundo rustica,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1483,European Starling - Sturnus vulgaris,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1484,Eurasian Blackbird - Turdus merula,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1485,European Robin - Erithacus rubecula,,Longman Bird Hide area,GB-SCT,17 Sep 2014,L2782843,S27912488
1486,Blue-winged Teal - Spatula discors,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1487,Northern Shoveler - Spatula clypeata,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1488,American Flamingo - Phoenicopterus ruber,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1489,Eurasian Collared-Dove - Streptopelia decaocto,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1490,Zenaida Dove - Zenaida aurita,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1491,Smooth-billed Ani - Crotophaga ani,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1492,Great Lizard-Cuckoo - Coccyzus merlini,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1493,Cuban Emerald - Chlorostilbon ricordii,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1494,Killdeer - Charadrius vociferus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1495,Spotted Sandpiper - Actitis macularius,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1496,Greater Yellowlegs - Tringa melanoleuca,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1497,Willet - Tringa semipalmata,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1498,Lesser Yellowlegs - Tringa flavipes,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1499,Royal Tern - Thalasseus maximus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1500,Neotropic Cormorant - Phalacrocorax brasilianus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1501,American White Pelican - Pelecanus erythrorhynchos,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1502,Brown Pelican - Pelecanus occidentalis,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1503,Great Blue Heron - Ardea herodias,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1504,Great Egret - Ardea alba,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1505,Snowy Egret - Egretta thula,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1506,Little Blue Heron - Egretta caerulea,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1507,Tricolored Heron - Egretta tricolor,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1508,White Ibis - Eudocimus albus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1509,Roseate Spoonbill - Platalea ajaja,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1510,Turkey Vulture - Cathartes aura,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1511,Osprey - Pandion haliaetus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1512,Northern Harrier - Circus hudsonius,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1513,Cuban Black Hawk - Buteogallus gundlachii,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1514,Bare-legged Owl - Margarobyas lawrencii,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1515,Cuban Pygmy-Owl - Glaucidium siju,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1516,Stygian Owl - Asio stygius,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1517,Cuban Trogon - Priotelus temnurus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1518,Cuban Tody - Todus multicolor,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1519,Belted Kingfisher - Megaceryle alcyon,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1520,Cuban Green Woodpecker - Xiphidiopicus percussus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1521,West Indian Woodpecker - Melanerpes superciliaris,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1522,Fernandina's Flicker - Colaptes fernandinae,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1523,American Kestrel - Falco sparverius,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1524,La Sagra's Flycatcher - Myiarchus sagrae,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1525,Gray Kingbird - Tyrannus dominicensis,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1526,Northern Mockingbird - Mimus polyglottos,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1527,Red-legged Thrush - Turdus plumbeus,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1528,Cuban Oriole - Icterus melanopsis,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1529,Greater Antillean Grackle - Quiscalus niger,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1530,American Redstart - Setophaga ruticilla,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1531,Palm Warbler - Setophaga palmarum,,PN Ciénaga de Zapata--San Tomas,CU-04,20 Mar 2014,L3726484,S27720666
1532,Rock Pigeon - Columba livia,,Langkawi,MY-02,11 Feb 2013,L1346438,S30459010
1533,Great Hornbill - Buceros bicornis,,Langkawi,MY-02,11 Feb 2013,L1346438,S30459010
1534,Black-naped Oriole - Oriolus chinensis,,Langkawi,MY-02,11 Feb 2013,L1346438,S30459010
1535,Common Myna - Acridotheres tristis,,Langkawi,MY-02,11 Feb 2013,L1346438,S30459010
1536,Common Swift - Apus apus,,Beijing--Zhongshan Park,CN-11,07 Jun 2011,L3565355,S30465095
1537,Light-vented Bulbul - Pycnonotus sinensis,,豫园 (Yuyuan Garden),CN-31,05 Jun 2011,L2090848,S30465094
1538,Eurasian Tree Sparrow - Passer montanus,,豫园 (Yuyuan Garden),CN-31,05 Jun 2011,L2090848,S30465094
1539,Yellow-throated Bunting - Emberiza elegans,,Moschee zu Xi’an,CN-61,02 Jun 2011,L4747924,S30465099
1540,Black Kite - Milvus migrans,,Hong Kong Zoological and Botanical gardens,HK-,24 May 2011,L2027973,S30470855
1541,Masked Laughingthrush - Garrulax perspicillatus,,Hong Kong Zoological and Botanical gardens,HK-,24 May 2011,L2027973,S30470855
1542,Black-throated Laughingthrush - Ianthocincla chinensis,,Hong Kong Zoological and Botanical gardens,HK-,24 May 2011,L2027973,S30470855
